Customer ID,total_sales,total_profit,order_count,avg_discount,avg_quantity,customer_name,cluster,cluster_label
CUST-1644,379.66,214.78,5,0.09,5.4,Priya Patel,3,Mid-High
CUST-1645,365.9,56.75,4,0.0,5.5,Maria Garcia ,0,Mid-Low
CUST-1646,323.12,-31.810000000000002,3,0.13333333333333333,4.666666666666667,John Smith,2,Low-Value
CUST-1647,632.8,86.82000000000001,6,0.05833333333333333,4.666666666666667,Liam O'Connor,3,Mid-High
CUST-1649,760.53,544.19,3,0.03333333333333333,4.666666666666667,Aisha Khan,3,Mid-High
CUST-1650,123.75,354.9,4,0.0875,7.0,John Smith,3,Mid-High
CUST-1651,1168.2099999999998,-245.43,2,0.15,3.0,Liam O'Connor,2,Low-Value
CUST-1652,28.21,52.66,1,0.0,8.0,  John Smith,0,Mid-Low
CUST-1653,38.09,43.93,1,0.1,8.0,David O'Brien,2,Low-Value
CUST-1654,127.57,45.17,5,0.08,6.6,  John Smith,3,Mid-High
CUST-1655,49.84,12.73,2,0.1,3.5,Priya Patel,2,Low-Value
CUST-1656,522.26,498.19,3,0.03333333333333333,3.3333333333333335,Maria Garcia ,0,Mid-Low
CUST-1657,1375.02,1300.69,6,0.075,3.1666666666666665,David O'Brien,1,High-Value
CUST-1658,471.82,107.38,2,0.15000000000000002,5.0,Aisha Khan,2,Low-Value
CUST-1659,76.97999999999999,35.230000000000004,3,0.0,6.333333333333333,Wei Chen,0,Mid-Low
CUST-1660,1621.66,2021.1299999999999,5,0.06,7.0,Wei Chen,1,High-Value
CUST-1661,527.74,356.18,4,0.05,4.5,Maria Garcia ,3,Mid-High
CUST-1662,88.18,72.49,1,0.1,9.0,David O'Brien,2,Low-Value
CUST-1663,817.62,938.5400000000001,6,0.075,6.0,  John Smith,3,Mid-High
CUST-1664,664.4100000000001,870.4100000000001,2,0.15,7.0,John Smith,2,Low-Value
CUST-1665,146.14000000000001,115.72,4,0.07500000000000001,5.0,Priya Patel,0,Mid-Low
CUST-1666,98.04,59.010000000000005,2,0.0,3.0,John Smith,0,Mid-Low
CUST-1667,871.8399999999999,779.37,3,0.15,2.6666666666666665,Aisha Khan,2,Low-Value
CUST-1668,519.05,438.06,3,0.0,6.666666666666667,Fatima Noor,0,Mid-Low
CUST-1669,1282.48,-158.57999999999998,4,0.09999999999999999,4.5,Aisha Khan,3,Mid-High
CUST-1670,313.21,18.6,2,0.05,2.5,Fatima Noor,0,Mid-Low
CUST-1671,321.59000000000003,104.68,2,0.075,5.5,Liam O'Connor,0,Mid-Low
CUST-1672,736.74,1479.6699999999998,2,0.0,5.0,David O'Brien,0,Mid-Low
CUST-1673,356.3,329.6,4,0.075,4.25,  John Smith,3,Mid-High
CUST-1674,147.0,238.91,2,0.1,7.0,  John Smith,2,Low-Value
CUST-1675,963.29,228.87,5,0.13,4.6,David O'Brien,3,Mid-High
CUST-1676,413.24,927.4,3,0.09999999999999999,8.333333333333334,Wei Chen,3,Mid-High
CUST-1677,531.9,468.14,3,0.049999999999999996,4.333333333333333,Priya Patel,0,Mid-Low
CUST-1678,475.07000000000005,222.04,3,0.06666666666666667,6.0,Priya Patel,0,Mid-Low
CUST-1679,498.98,-21.710000000000008,2,0.175,4.0,John Smith,2,Low-Value
CUST-1680,114.97,21.249999999999996,3,0.0,7.0,Aisha Khan,0,Mid-Low
CUST-1681,718.4499999999999,-20.419999999999998,4,0.125,6.75,John Smith,3,Mid-High
CUST-1682,286.61,-43.519999999999996,2,0.0,6.0,John Smith,0,Mid-Low
CUST-1683,1543.0499999999997,1629.29,5,0.06,3.8,Liam O'Connor,1,High-Value
CUST-1684,462.29999999999995,50.63,3,0.03333333333333333,4.333333333333333,Maria Garcia ,0,Mid-Low
CUST-1685,613.41,1083.1799999999998,2,0.0,7.0,Priya Patel,0,Mid-Low
CUST-1686,574.24,472.87,2,0.15000000000000002,3.5,Maria Garcia ,2,Low-Value
CUST-1687,239.62,188.36,3,0.0,4.0,John Smith,0,Mid-Low
CUST-1688,571.89,943.23,2,0.0,8.5,Fatima Noor,0,Mid-Low
CUST-1689,864.1999999999999,358.15000000000003,2,0.0,4.5,Priya Patel,0,Mid-Low
CUST-1690,516.2800000000001,420.13,3,0.09999999999999999,7.666666666666667,Priya Patel,2,Low-Value
CUST-1691,224.86,195.89,3,0.18333333333333332,5.0,Wei Chen,2,Low-Value
CUST-1692,350.61,458.23,5,0.12,6.4,Fatima Noor,3,Mid-High
CUST-1693,226.82999999999998,47.390000000000015,2,0.0,4.0,John Smith,0,Mid-Low
CUST-1694,57.05,-7.14,1,0.1,2.0,Wei Chen,2,Low-Value
CUST-1695,344.16,638.24,5,0.04,7.6,  John Smith,3,Mid-High
CUST-1696,902.5500000000001,-497.22999999999996,4,0.025,6.75,Fatima Noor,3,Mid-High
CUST-1697,859.6099999999999,1868.15,8,0.09375,6.0,John Smith,1,High-Value
CUST-1698,57.95,42.6,1,0.1,9.0,David O'Brien,2,Low-Value
CUST-1699,7.28,2.62,1,0.0,2.0,John Smith,0,Mid-Low
CUST-1700,14.45,21.74,1,0.0,7.0,Fatima Noor,0,Mid-Low
CUST-1701,208.61,79.68,2,0.075,5.5,Maria Garcia ,0,Mid-Low
CUST-1702,1919.65,548.31,4,0.11249999999999999,4.5,Priya Patel,1,High-Value
CUST-1703,1284.26,371.33,3,0.049999999999999996,6.0,Fatima Noor,3,Mid-High
CUST-1704,347.24,781.98,4,0.0875,6.5,Maria Garcia ,3,Mid-High
CUST-1705,596.31,29.089999999999996,3,0.06666666666666667,6.0,Aisha Khan,0,Mid-Low
CUST-1706,163.93,40.46,4,0.05,5.75,  John Smith,0,Mid-Low
CUST-1707,30.91,-23.0,1,0.2,8.0,Liam O'Connor,2,Low-Value
CUST-1708,32.06,20.87,2,0.05,3.5,Liam O'Connor,0,Mid-Low
CUST-1709,101.56,87.9,1,0.1,4.0,,2,Low-Value
CUST-1710,432.40999999999997,133.93,2,0.075,4.5,Aisha Khan,0,Mid-Low
CUST-1711,123.57,130.07,2,0.1,6.0,Aisha Khan,2,Low-Value
CUST-1712,146.13,53.16,4,0.125,5.0,John Smith,2,Low-Value
CUST-1713,709.01,122.57,3,0.049999999999999996,2.3333333333333335,Priya Patel,0,Mid-Low
CUST-1714,397.01,977.62,3,0.03333333333333333,5.0,Priya Patel,0,Mid-Low
CUST-1715,964.72,873.13,6,0.03333333333333333,4.666666666666667,Maria Garcia ,3,Mid-High
CUST-1716,55.56,9.44,1,0.1,3.0,Priya Patel,2,Low-Value
CUST-1717,591.66,497.62,2,0.075,2.5,Maria Garcia ,0,Mid-Low
CUST-1718,134.35000000000002,112.61,2,0.0,2.5,Wei Chen,0,Mid-Low
CUST-1720,634.48,390.88,3,0.0,4.333333333333333,Wei Chen,0,Mid-Low
CUST-1721,576.59,727.98,3,0.0,5.333333333333333,Maria Garcia ,0,Mid-Low
CUST-1722,4.89,1.77,1,0.0,2.0,Fatima Noor,0,Mid-Low
CUST-1723,1208.6399999999999,387.23,5,0.04,5.2,Maria Garcia ,3,Mid-High
CUST-1724,450.12,630.71,3,0.10000000000000002,5.0,Fatima Noor,2,Low-Value
CUST-1725,401.31,1064.71,4,0.05,7.5,Maria Garcia ,3,Mid-High
CUST-1726,33.28,18.68,1,0.15,8.0,Fatima Noor,2,Low-Value
CUST-1727,710.27,121.95,5,0.05,1.4,Aisha Khan,3,Mid-High
CUST-1728,417.37,665.6,4,0.025,5.25,Fatima Noor,3,Mid-High
CUST-1729,151.5,4.930000000000001,4,0.075,1.25,David O'Brien,0,Mid-Low
CUST-1730,565.82,608.47,3,0.03333333333333333,2.6666666666666665,John Smith,0,Mid-Low
CUST-1731,800.8199999999999,1249.52,4,0.0,4.25,David O'Brien,3,Mid-High
CUST-1732,1270.8400000000001,1073.23,4,0.075,7.75,Wei Chen,1,High-Value
CUST-1733,1007.21,1570.3000000000002,3,0.0,7.666666666666667,Liam O'Connor,1,High-Value
CUST-1734,175.57,-214.68,1,0.3,9.0,Aisha Khan,2,Low-Value
CUST-1735,434.84000000000003,621.53,2,0.1,7.0,,2,Low-Value
CUST-1736,146.27,63.800000000000004,4,0.025,6.75,John Smith,0,Mid-Low
CUST-1737,154.99,141.94,2,0.15,8.5,Maria Garcia ,2,Low-Value
CUST-1739,1280.29,193.94,5,0.1,3.2,David O'Brien,3,Mid-High
CUST-1740,889.27,799.81,5,0.02,5.2,Priya Patel,3,Mid-High
CUST-1741,325.87,-386.27,3,0.15,5.0,Wei Chen,2,Low-Value
CUST-1742,266.34,198.60000000000002,3,0.13333333333333333,6.333333333333333,Maria Garcia ,2,Low-Value
CUST-1744,70.91,25.689999999999998,2,0.15,2.5,David O'Brien,2,Low-Value
CUST-1746,632.5,268.59,4,0.0875,5.0,John Smith,3,Mid-High
CUST-1747,177.56,-12.980000000000004,3,0.03333333333333333,4.0,  John Smith,0,Mid-Low
CUST-1748,199.56,3.49,1,0.2,5.0,  John Smith,2,Low-Value
CUST-1749,1220.99,665.13,5,0.0,3.0,Priya Patel,3,Mid-High
CUST-1750,89.3,0.47999999999999954,2,0.075,2.5,Aisha Khan,0,Mid-Low
CUST-1751,1263.69,653.3299999999999,4,0.0375,3.5,John Smith,3,Mid-High
CUST-1752,20.54,7.83,1,0.0,5.0,Maria Garcia ,0,Mid-Low
CUST-1753,408.73,627.96,5,0.0,6.2,Priya Patel,3,Mid-High
CUST-1754,648.69,254.28,4,0.07500000000000001,4.0,Maria Garcia ,3,Mid-High
CUST-1755,101.04,108.16000000000001,5,0.12000000000000002,4.4,John Smith,3,Mid-High
CUST-1756,941.5400000000001,1003.2900000000001,3,0.09999999999999999,6.333333333333333,John Smith,3,Mid-High
CUST-1757,573.96,238.33,4,0.025,4.5,Wei Chen,3,Mid-High
CUST-1758,430.63,-675.37,2,0.1,7.0,Wei Chen,2,Low-Value
CUST-1759,1878.3200000000002,5038.740000000001,4,0.1625,8.5,Aisha Khan,1,High-Value
CUST-1760,89.21,-0.629999999999999,2,0.05,4.0,Maria Garcia ,0,Mid-Low
CUST-1761,988.64,1294.25,6,0.049999999999999996,7.0,Fatima Noor,1,High-Value
CUST-1762,234.8,683.9399999999999,2,0.0,5.0,David O'Brien,0,Mid-Low
CUST-1763,171.32999999999998,-80.33,2,0.2,5.0,,2,Low-Value
CUST-1764,297.21000000000004,84.68,4,0.0375,4.25,Priya Patel,0,Mid-Low
CUST-1765,645.29,1270.0,4,0.0,5.0,Priya Patel,3,Mid-High
CUST-1766,238.27,228.8,3,0.08333333333333333,5.333333333333333,Wei Chen,0,Mid-Low
CUST-1768,1503.1000000000001,362.69,3,0.03333333333333333,6.333333333333333,Maria Garcia ,3,Mid-High
CUST-1769,253.87,105.4,2,0.15,3.6666666666666665,Priya Patel,2,Low-Value
CUST-1770,199.46,105.59,1,0.0,2.0,Priya Patel,0,Mid-Low
CUST-1772,183.17000000000002,439.01,2,0.0,5.5,,0,Mid-Low
CUST-1773,460.47,552.63,2,0.0,4.5,Aisha Khan,0,Mid-Low
CUST-1774,191.59,199.24,5,0.04,5.2,Priya Patel,3,Mid-High
CUST-1775,1359.51,467.13,4,0.05,4.75,David O'Brien,3,Mid-High
CUST-1777,787.5,761.9000000000001,4,0.075,5.0,Fatima Noor,3,Mid-High
CUST-1778,519.01,157.93,5,0.06999999999999999,4.4,  John Smith,3,Mid-High
CUST-1779,392.38,28.189999999999998,2,0.05,1.5,John Smith,0,Mid-Low
CUST-1780,90.98,27.95,2,0.0,1.5,David O'Brien,0,Mid-Low
CUST-1781,963.89,998.66,6,0.016666666666666666,6.0,Maria Garcia ,3,Mid-High
CUST-1782,138.14,102.06,5,0.06000000000000001,7.2,  John Smith,3,Mid-High
CUST-1783,79.15,54.3,3,0.0,3.6666666666666665,Fatima Noor,0,Mid-Low
CUST-1784,574.0400000000001,59.85000000000001,4,0.0375,5.25,Maria Garcia ,3,Mid-High
CUST-1785,1178.0900000000001,490.47,5,0.08,7.8,Priya Patel,3,Mid-High
CUST-1786,65.41,9.120000000000001,2,0.0,2.5,Fatima Noor,0,Mid-Low
CUST-1787,440.59,628.17,1,0.0,9.0,,0,Mid-Low
CUST-1788,664.95,504.15000000000003,3,0.0,2.6666666666666665,John Smith,0,Mid-Low
CUST-1789,802.27,241.88,4,0.0625,5.25,John Smith,3,Mid-High
CUST-1790,1297.8,1144.0700000000002,9,0.065,6.0,Maria Garcia ,1,High-Value
CUST-1791,40.15,15.99,1,0.0,2.0,Maria Garcia ,0,Mid-Low
CUST-1792,477.55999999999995,396.93,4,0.125,5.0,David O'Brien,3,Mid-High
CUST-1793,410.32,402.74,4,0.125,5.5,Liam O'Connor,3,Mid-High
CUST-1794,1840.7,1236.12,4,0.0375,6.5,Fatima Noor,1,High-Value
CUST-1795,191.45,177.34,3,0.03333333333333333,7.333333333333333,Liam O'Connor,0,Mid-Low
CUST-1796,475.67999999999995,211.76,5,0.03,5.8,David O'Brien,3,Mid-High
CUST-1798,170.04999999999998,312.22999999999996,2,0.0,4.5,Liam O'Connor,0,Mid-Low
CUST-1799,537.72,126.75999999999999,3,0.09999999999999999,4.0,David O'Brien,2,Low-Value
CUST-1800,597.12,372.86,3,0.06666666666666667,3.6666666666666665,Fatima Noor,3,Mid-High
CUST-1801,38.24,15.98,1,0.0,1.0,Aisha Khan,0,Mid-Low
CUST-1804,979.4499999999999,409.96999999999997,4,0.07500000000000001,4.25,Priya Patel,3,Mid-High
CUST-1805,68.81,10.98,2,0.05,5.5,Wei Chen,0,Mid-Low
CUST-1806,439.17,589.1500000000001,3,0.049999999999999996,4.0,  John Smith,0,Mid-Low
CUST-1807,363.13,813.3199999999999,3,0.16666666666666666,8.0,John Smith,2,Low-Value
CUST-1808,147.23000000000002,158.31,2,0.05,5.0,Fatima Noor,0,Mid-Low
CUST-1809,1426.53,190.1300000000001,4,0.15,5.0,Wei Chen,3,Mid-High
CUST-1810,18.6,11.35,1,0.1,6.0,Fatima Noor,2,Low-Value
CUST-1811,447.74,214.0,5,0.0,3.2,John Smith,3,Mid-High
CUST-1812,2069.86,3907.73,3,0.06666666666666667,5.333333333333333,Aisha Khan,1,High-Value
CUST-1813,1455.17,1084.16,3,0.16666666666666666,6.0,  John Smith,1,High-Value
CUST-1814,1308.21,263.19000000000005,4,0.0,6.0,  John Smith,3,Mid-High
CUST-1815,155.58,-0.23,1,0.3,2.0,Maria Garcia ,2,Low-Value
CUST-1816,1347.17,2258.81,4,0.025,5.0,Liam O'Connor,1,High-Value
CUST-1817,186.07,310.3,4,0.125,6.75,Liam O'Connor,2,Low-Value
CUST-1818,1738.92,387.87,6,0.03333333333333333,5.0,Aisha Khan,3,Mid-High
CUST-1819,834.6500000000001,15.3,3,0.0,6.666666666666667,Priya Patel,0,Mid-Low
CUST-1821,165.82999999999998,134.24,3,0.09999999999999999,5.333333333333333,Maria Garcia ,2,Low-Value
CUST-1822,226.92,207.14,3,0.11666666666666665,5.0,Priya Patel,2,Low-Value
CUST-1823,241.97,249.01,6,0.016666666666666666,4.666666666666667,Maria Garcia ,3,Mid-High
CUST-1824,1616.3,812.93,7,0.1357142857142857,3.857142857142857,John Smith,1,High-Value
CUST-1825,498.45000000000005,148.97,4,0.0,4.75,Liam O'Connor,0,Mid-Low
CUST-1826,102.71,90.95,3,0.03333333333333333,6.0,  John Smith,0,Mid-Low
CUST-1827,248.29,673.51,3,0.0,6.0,Aisha Khan,0,Mid-Low
CUST-1828,659.4499999999999,225.28,2,0.05,4.5,Liam O'Connor,0,Mid-Low
CUST-1829,500.65,9.67,1,0.0,2.0,Liam O'Connor,0,Mid-Low
CUST-1830,8.32,2.81,1,0.15,7.0,David O'Brien,2,Low-Value
CUST-1831,148.88,70.15,5,0.09,4.8,Maria Garcia ,3,Mid-High
CUST-1832,499.05,143.24,5,0.06999999999999999,5.8,Liam O'Connor,3,Mid-High
CUST-1833,341.52,38.47,5,0.04,3.8,Wei Chen,3,Mid-High
CUST-1834,496.19,1112.6200000000001,5,0.04,6.8,Liam O'Connor,3,Mid-High
CUST-1835,758.5699999999999,928.56,5,0.04,5.0,Wei Chen,3,Mid-High
CUST-1836,835.35,-318.95,4,0.05,4.5,John Smith,3,Mid-High
CUST-1837,947.46,57.93999999999997,4,0.15000000000000002,4.75,John Smith,3,Mid-High
CUST-1838,2143.26,2392.84,5,0.06000000000000001,5.8,Priya Patel,1,High-Value
CUST-1839,166.68,112.55,4,0.05,5.25,Aisha Khan,0,Mid-Low
CUST-1840,482.13,763.0699999999999,3,0.03333333333333333,4.0,John Smith,0,Mid-Low
CUST-1842,119.23000000000002,-66.12,3,0.09999999999999999,5.666666666666667,Liam O'Connor,2,Low-Value
CUST-1843,86.22999999999999,-28.23,2,0.05,6.0,  John Smith,0,Mid-Low
CUST-1844,631.33,112.31,2,0.0,4.0,Aisha Khan,0,Mid-Low
CUST-1845,278.04,232.49,1,0.2,8.0,,2,Low-Value
CUST-1846,652.9200000000001,282.39,3,0.0,5.0,Liam O'Connor,0,Mid-Low
CUST-1847,244.57,178.09,6,0.075,3.0,Priya Patel,3,Mid-High
CUST-1848,607.81,657.72,1,0.1,5.0,David O'Brien,2,Low-Value
CUST-1849,110.85,138.07999999999998,3,0.06666666666666667,7.333333333333333,David O'Brien,0,Mid-Low
CUST-1850,889.5799999999999,301.51,4,0.05,3.5,Maria Garcia ,3,Mid-High
CUST-1851,687.0600000000001,573.77,3,0.08333333333333333,2.6666666666666665,John Smith,3,Mid-High
CUST-1852,1022.35,1028.68,2,0.075,5.0,David O'Brien,3,Mid-High
CUST-1853,67.15,10.89,2,0.0,3.0,Wei Chen,0,Mid-Low
CUST-1854,1505.69,900.2099999999999,4,0.08,6.6,Priya Patel,1,High-Value
CUST-1855,296.57,44.93,3,0.06666666666666667,4.0,Priya Patel,0,Mid-Low
CUST-1856,232.69,23.1,1,0.0,4.0,Wei Chen,0,Mid-Low
CUST-1857,379.5,54.19,1,0.0,8.0,Fatima Noor,0,Mid-Low
CUST-1858,104.24,-52.05,1,0.1,4.0,John Smith,2,Low-Value
CUST-1859,783.19,1727.94,2,0.075,7.5,,1,High-Value
CUST-1860,1259.54,1700.24,8,0.0125,4.25,Fatima Noor,1,High-Value
CUST-1861,822.1600000000001,379.25,5,0.11000000000000001,4.4,John Smith,3,Mid-High
CUST-1862,141.78,232.42000000000002,4,0.0,5.0,  John Smith,0,Mid-Low
CUST-1863,1253.62,1089.3000000000002,3,0.03333333333333333,6.333333333333333,Aisha Khan,1,High-Value
CUST-1864,1970.69,1311.85,6,0.09166666666666667,3.8333333333333335,  John Smith,1,High-Value
CUST-1865,55.27,10.24,1,0.2,3.0,,2,Low-Value
CUST-1866,703.19,238.79999999999998,6,0.041666666666666664,2.6666666666666665,  John Smith,3,Mid-High
CUST-1867,523.13,502.38,4,0.0375,4.75,Fatima Noor,3,Mid-High
CUST-1868,618.38,49.5,2,0.0,5.5,Liam O'Connor,0,Mid-Low
CUST-1869,96.67999999999999,250.99,2,0.0,4.5,John Smith,0,Mid-Low
CUST-1870,375.59,159.97,5,0.07999999999999999,5.2,Wei Chen,3,Mid-High
CUST-1871,1443.29,960.3499999999999,3,0.06666666666666667,7.0,Wei Chen,1,High-Value
CUST-1872,401.21,187.59,2,0.0,3.5,Liam O'Connor,0,Mid-Low
CUST-1873,698.17,521.59,5,0.04,4.4,Maria Garcia ,3,Mid-High
CUST-1875,1631.6000000000001,1171.03,6,0.09999999999999999,6.833333333333333,Maria Garcia ,1,High-Value
CUST-1876,78.74000000000001,-8.55,2,0.1,5.5,Fatima Noor,2,Low-Value
CUST-1877,377.61,1217.87,4,0.0375,6.0,Wei Chen,3,Mid-High
CUST-1878,302.69,512.4200000000001,3,0.049999999999999996,5.0,John Smith,0,Mid-Low
CUST-1880,179.24,104.31,5,0.08,3.8,Wei Chen,3,Mid-High
CUST-1881,566.1300000000001,531.64,2,0.1,4.0,Priya Patel,2,Low-Value
CUST-1882,2.79,2.04,1,0.0,9.0,,0,Mid-Low
CUST-1883,99.22,59.2,2,0.0,5.0,Fatima Noor,0,Mid-Low
CUST-1884,440.25,232.06,2,0.1,2.0,Liam O'Connor,2,Low-Value
CUST-1885,1230.28,784.98,3,0.03333333333333333,6.666666666666667,David O'Brien,3,Mid-High
CUST-1886,882.59,612.52,4,0.0375,2.25,John Smith,3,Mid-High
CUST-1888,456.01,350.43,3,0.0,5.0,Priya Patel,0,Mid-Low
CUST-1889,453.57,494.65999999999997,3,0.10000000000000002,4.333333333333333,David O'Brien,2,Low-Value
CUST-1890,157.18,22.369999999999997,3,0.06666666666666667,5.333333333333333,Wei Chen,0,Mid-Low
CUST-1892,1004.47,1233.31,3,0.0,3.6666666666666665,John Smith,1,High-Value
CUST-1893,390.04999999999995,242.26,2,0.05,5.5,Wei Chen,0,Mid-Low
CUST-1894,28.04,14.269999999999998,2,0.075,5.0,  John Smith,0,Mid-Low
CUST-1895,1360.39,1274.28,9,0.045,5.5,John Smith,1,High-Value
CUST-1896,1218.36,1535.23,3,0.049999999999999996,5.666666666666667,David O'Brien,1,High-Value
CUST-1897,57.4,107.1,1,0.0,5.0,Priya Patel,0,Mid-Low
CUST-1898,1134.07,516.6700000000001,7,0.07857142857142858,5.714285714285714,Aisha Khan,3,Mid-High
CUST-1899,101.25,12.26,2,0.0,1.0,Fatima Noor,0,Mid-Low
CUST-1900,541.95,27.25,2,0.1,7.0,  John Smith,2,Low-Value
CUST-1901,938.5,759.4300000000001,3,0.0,6.333333333333333,Priya Patel,3,Mid-High
CUST-1902,485.85,906.39,1,0.0,5.0,  John Smith,0,Mid-Low
CUST-1903,386.69,63.21,3,0.06666666666666667,4.333333333333333,Liam O'Connor,0,Mid-Low
CUST-1904,1036.65,288.11,3,0.10000000000000002,3.0,Maria Garcia ,3,Mid-High
CUST-1905,1732.41,1975.47,5,0.04,4.6,Aisha Khan,1,High-Value
CUST-1906,2039.9099999999999,499.55999999999995,8,0.07500000000000001,4.375,John Smith,1,High-Value
CUST-1907,530.71,396.6,2,0.1,5.0,Liam O'Connor,2,Low-Value
CUST-1908,106.36,78.67,3,0.06666666666666667,5.666666666666667,Priya Patel,0,Mid-Low
CUST-1910,559.75,208.34,4,0.07500000000000001,5.75,Liam O'Connor,3,Mid-High
CUST-1911,485.59,1099.51,4,0.1,6.5,Aisha Khan,3,Mid-High
CUST-1913,248.4,-32.41,1,0.0,8.0,Liam O'Connor,0,Mid-Low
CUST-1914,477.65000000000003,634.81,2,0.05,3.0,Maria Garcia ,0,Mid-Low
CUST-1916,7.41,12.58,1,0.0,9.0,David O'Brien,0,Mid-Low
CUST-1917,181.19,271.62,3,0.0,3.3333333333333335,Fatima Noor,0,Mid-Low
CUST-1918,542.83,94.35000000000001,3,0.09999999999999999,3.3333333333333335,Aisha Khan,2,Low-Value
CUST-1919,439.46000000000004,217.07999999999998,2,0.1,2.0,Maria Garcia ,2,Low-Value
CUST-1920,545.86,52.109999999999985,6,0.09999999999999999,4.833333333333333,Wei Chen,3,Mid-High
CUST-1921,1029.84,-118.06,3,0.16666666666666666,3.0,John Smith,2,Low-Value
CUST-1922,321.21,143.45,4,0.09999999999999999,6.0,Fatima Noor,3,Mid-High
CUST-1923,12.74,15.22,1,0.0,6.0,Maria Garcia ,0,Mid-Low
CUST-1924,792.9100000000001,461.09000000000003,4,0.05,3.75,Maria Garcia ,3,Mid-High
CUST-1925,1777.86,135.39000000000001,6,0.03333333333333333,5.0,Wei Chen,3,Mid-High
CUST-1926,1100.3700000000001,2297.6299999999997,5,0.02,7.2,Aisha Khan,1,High-Value
CUST-1927,560.6,521.88,3,0.06666666666666667,2.3333333333333335,John Smith,3,Mid-High
CUST-1928,353.54999999999995,-202.05,2,0.075,6.5,Maria Garcia ,0,Mid-Low
CUST-1929,223.96,188.55,6,0.016666666666666666,6.166666666666667,Wei Chen,3,Mid-High
CUST-1930,412.9,452.08,5,0.04,5.0,John Smith,3,Mid-High
CUST-1931,1016.1800000000001,193.48,4,0.125,5.5,John Smith,3,Mid-High
CUST-1932,411.71,113.67,2,0.15,2.0,John Smith,2,Low-Value
CUST-1933,888.99,-922.74,3,0.21666666666666667,4.0,Fatima Noor,2,Low-Value
CUST-1934,8.45,0.34,1,0.0,1.0,Priya Patel,0,Mid-Low
CUST-1935,80.94999999999999,31.28,3,0.06666666666666667,4.333333333333333,Liam O'Connor,0,Mid-Low
CUST-1936,45.14,-21.46,2,0.0,5.0,David O'Brien,0,Mid-Low
CUST-1937,437.86,132.06,3,0.11666666666666665,4.0,Maria Garcia ,2,Low-Value
CUST-1938,109.27,4.52,2,0.0,3.5,Maria Garcia ,0,Mid-Low
CUST-1939,440.47,-124.26,1,0.2,2.0,Priya Patel,2,Low-Value
CUST-1940,1457.92,157.33,3,0.09999999999999999,2.3333333333333335,Priya Patel,3,Mid-High
CUST-1941,702.9200000000001,-136.85,5,0.17,6.4,John Smith,3,Mid-High
CUST-1943,1325.06,213.16999999999996,4,0.05,6.75,  John Smith,3,Mid-High
CUST-1944,642.36,280.74,2,0.0,2.5,David O'Brien,0,Mid-Low
CUST-1945,694.44,865.2199999999999,2,0.0,6.0,John Smith,0,Mid-Low
CUST-1946,422.60999999999996,105.58,2,0.1,4.5,Priya Patel,2,Low-Value
CUST-1947,973.18,1346.8899999999999,3,0.049999999999999996,5.666666666666667,Maria Garcia ,1,High-Value
CUST-1948,955.89,1762.73,1,0.0,9.0,Maria Garcia ,1,High-Value
CUST-1949,338.59999999999997,163.55,3,0.13333333333333333,1.3333333333333333,Fatima Noor,2,Low-Value
CUST-1950,26.58,31.35,1,0.0,2.0,Fatima Noor,0,Mid-Low
CUST-1951,233.67,492.09,1,0.0,6.0,John Smith,0,Mid-Low
CUST-1952,389.78,95.29,2,0.075,4.5,Liam O'Connor,0,Mid-Low
CUST-1953,464.8,385.43,3,0.0,5.333333333333333,John Smith,0,Mid-Low
CUST-1954,124.75,83.2,3,0.03333333333333333,3.3333333333333335,Aisha Khan,0,Mid-Low
CUST-1955,17.65,17.19,1,0.15,6.0,Aisha Khan,2,Low-Value
CUST-1956,69.32,146.25,1,0.1,7.0,Maria Garcia ,2,Low-Value
CUST-1957,501.95,546.56,3,0.049999999999999996,6.666666666666667,Priya Patel,0,Mid-Low
CUST-1958,268.96999999999997,215.55,5,0.03,6.0,David O'Brien,3,Mid-High
CUST-1959,210.17000000000002,96.25,3,0.10000000000000002,3.3333333333333335,Aisha Khan,2,Low-Value
CUST-1960,396.47,152.05,2,0.125,3.5,Maria Garcia ,2,Low-Value
CUST-1961,159.06,88.63,2,0.075,5.0,Maria Garcia ,0,Mid-Low
CUST-1962,391.18,596.02,1,0.0,5.0,,0,Mid-Low
CUST-1963,123.11,74.75999999999999,2,0.0,5.5,John Smith,0,Mid-Low
CUST-1964,248.74,281.28000000000003,2,0.0,4.5,Priya Patel,0,Mid-Low
CUST-1965,24.67,26.98,1,0.0,4.0,Maria Garcia ,0,Mid-Low
CUST-1966,1054.48,888.4599999999999,5,0.06999999999999999,5.4,David O'Brien,3,Mid-High
CUST-1967,391.29,324.53000000000003,4,0.175,5.25,Fatima Noor,2,Low-Value
CUST-1968,4.88,6.71,1,0.0,6.0,Maria Garcia ,0,Mid-Low
CUST-1969,465.37,69.15,1,0.2,3.0,John Smith,2,Low-Value
CUST-1970,79.29,68.62,3,0.09999999999999999,5.0,Liam O'Connor,2,Low-Value
CUST-1971,1228.38,960.15,3,0.0,2.6666666666666665,David O'Brien,3,Mid-High
CUST-1974,317.14,37.77,3,0.08333333333333333,2.3333333333333335,Aisha Khan,0,Mid-Low
CUST-1975,553.86,473.96999999999997,4,0.15,5.75,Maria Garcia ,2,Low-Value
CUST-1976,1646.0,1307.94,5,0.09,5.0,Maria Garcia ,1,High-Value
